,index,classifier,accuracy
0,1,Decision Tree,65.95744680851064
1,2,Decision Tree,70.74468085106383
2,3,Decision Tree,66.48936170212765
3,4,Decision Tree,66.48936170212765
4,5,Decision Tree,59.04255319148937
5,6,Decision Tree,60.1063829787234
6,7,Decision Tree,58.51063829787234
7,8,Decision Tree,68.61702127659575
8,9,Decision Tree,68.61702127659575
9,10,Decision Tree,60.63829787234043
10,11,Decision Tree,61.702127659574465
11,12,Decision Tree,62.23404255319149
12,13,Decision Tree,64.8936170212766
13,14,Decision Tree,64.36170212765957
14,15,Decision Tree,64.36170212765957
15,16,Decision Tree,70.74468085106383
16,17,Decision Tree,66.48936170212765
17,18,Decision Tree,62.23404255319149
18,19,Decision Tree,65.42553191489363
19,20,Decision Tree,60.1063829787234
20,21,Decision Tree,66.48936170212765
21,22,Decision Tree,70.2127659574468
22,23,Decision Tree,61.170212765957444
23,24,Decision Tree,63.829787234042556
24,25,Decision Tree,61.702127659574465
25,26,Decision Tree,65.95744680851064
26,27,Decision Tree,60.63829787234043
27,28,Decision Tree,68.61702127659575
28,29,Decision Tree,71.27659574468085
29,30,Decision Tree,67.5531914893617
30,31,Decision Tree,62.23404255319149
31,32,Decision Tree,60.63829787234043
32,33,Decision Tree,70.2127659574468
33,34,Decision Tree,68.08510638297872
34,35,Decision Tree,68.08510638297872
35,36,Decision Tree,62.76595744680851
36,37,Decision Tree,62.23404255319149
37,38,Decision Tree,66.48936170212765
38,39,Decision Tree,63.829787234042556
39,40,Decision Tree,66.48936170212765
40,41,Decision Tree,68.61702127659575
41,42,Decision Tree,70.2127659574468
42,43,Decision Tree,70.2127659574468
43,44,Decision Tree,69.68085106382979
44,45,Decision Tree,63.829787234042556
45,46,Decision Tree,64.8936170212766
46,47,Decision Tree,63.297872340425535
47,48,Decision Tree,70.2127659574468
48,49,Decision Tree,67.02127659574468
49,50,Decision Tree,65.42553191489363
50,51,Decision Tree,60.1063829787234
51,52,Decision Tree,67.02127659574468
52,53,Decision Tree,65.42553191489363
53,54,Decision Tree,68.61702127659575
54,55,Decision Tree,68.08510638297872
55,56,Decision Tree,65.95744680851064
56,57,Decision Tree,69.14893617021278
57,58,Decision Tree,64.8936170212766
58,59,Decision Tree,68.08510638297872
59,60,Decision Tree,63.297872340425535
60,61,Decision Tree,67.02127659574468
61,62,Decision Tree,69.68085106382979
62,63,Decision Tree,69.14893617021278
63,64,Decision Tree,63.829787234042556
64,65,Decision Tree,67.02127659574468
65,66,Decision Tree,65.95744680851064
66,67,Decision Tree,68.61702127659575
67,68,Decision Tree,63.297872340425535
68,69,Decision Tree,61.702127659574465
69,70,Decision Tree,62.76595744680851
70,71,Decision Tree,61.702127659574465
71,72,Decision Tree,68.61702127659575
72,73,Decision Tree,65.95744680851064
73,74,Decision Tree,66.48936170212765
74,75,Decision Tree,66.48936170212765
75,76,Decision Tree,61.170212765957444
76,77,Decision Tree,70.74468085106383
77,78,Decision Tree,65.42553191489363
78,79,Decision Tree,63.829787234042556
79,80,Decision Tree,63.829787234042556
80,81,Decision Tree,64.36170212765957
81,82,Decision Tree,69.14893617021278
82,83,Decision Tree,67.02127659574468
83,84,Decision Tree,65.95744680851064
84,85,Decision Tree,63.297872340425535
85,86,Decision Tree,68.08510638297872
86,87,Decision Tree,69.14893617021278
87,88,Decision Tree,61.170212765957444
88,89,Decision Tree,64.36170212765957
89,90,Decision Tree,66.48936170212765
90,91,Decision Tree,65.95744680851064
91,92,Decision Tree,62.23404255319149
92,93,Decision Tree,57.97872340425532
93,94,Decision Tree,66.48936170212765
94,95,Decision Tree,68.61702127659575
95,96,Decision Tree,61.702127659574465
96,97,Decision Tree,68.61702127659575
97,98,Decision Tree,66.48936170212765
98,99,Decision Tree,65.42553191489363
99,100,Decision Tree,65.42553191489363
100,101,Decision Tree,67.5531914893617
101,102,Decision Tree,62.76595744680851
102,103,Decision Tree,63.297872340425535
103,104,Decision Tree,63.297872340425535
104,105,Decision Tree,63.297872340425535
105,106,Decision Tree,64.36170212765957
106,107,Decision Tree,66.48936170212765
107,108,Decision Tree,71.80851063829788
108,109,Decision Tree,65.95744680851064
109,110,Decision Tree,62.76595744680851
110,111,Decision Tree,62.76595744680851
111,112,Decision Tree,60.63829787234043
112,113,Decision Tree,64.8936170212766
113,114,Decision Tree,66.48936170212765
114,115,Decision Tree,63.297872340425535
115,116,Decision Tree,66.48936170212765
116,117,Decision Tree,65.95744680851064
117,118,Decision Tree,67.02127659574468
118,119,Decision Tree,65.42553191489363
119,120,Decision Tree,62.23404255319149
120,121,Decision Tree,58.51063829787234
121,122,Decision Tree,65.42553191489363
122,123,Decision Tree,65.42553191489363
123,124,Decision Tree,61.702127659574465
124,125,Decision Tree,64.8936170212766
125,126,Decision Tree,65.95744680851064
126,127,Decision Tree,67.5531914893617
127,128,Decision Tree,62.76595744680851
128,129,Decision Tree,70.2127659574468
129,130,Decision Tree,60.63829787234043
130,131,Decision Tree,68.08510638297872
131,132,Decision Tree,63.297872340425535
132,133,Decision Tree,71.27659574468085
133,134,Decision Tree,60.1063829787234
134,135,Decision Tree,69.14893617021278
135,136,Decision Tree,62.23404255319149
136,137,Decision Tree,65.95744680851064
137,138,Decision Tree,63.829787234042556
138,139,Decision Tree,63.829787234042556
139,140,Decision Tree,62.76595744680851
140,141,Decision Tree,66.48936170212765
141,142,Decision Tree,62.23404255319149
142,143,Decision Tree,68.08510638297872
143,144,Decision Tree,67.02127659574468
144,145,Decision Tree,66.48936170212765
145,146,Decision Tree,68.61702127659575
146,147,Decision Tree,65.42553191489363
147,148,Decision Tree,61.702127659574465
148,149,Decision Tree,68.61702127659575
149,150,Decision Tree,62.23404255319149
150,151,Decision Tree,68.61702127659575
151,152,Decision Tree,61.170212765957444
152,153,Decision Tree,67.02127659574468
153,154,Decision Tree,65.42553191489363
154,155,Decision Tree,63.829787234042556
155,156,Decision Tree,62.76595744680851
156,157,Decision Tree,64.36170212765957
157,158,Decision Tree,62.23404255319149
158,159,Decision Tree,63.297872340425535
159,160,Decision Tree,67.5531914893617
160,161,Decision Tree,61.702127659574465
161,162,Decision Tree,63.829787234042556
162,163,Decision Tree,59.57446808510638
163,164,Decision Tree,67.02127659574468
164,165,Decision Tree,62.76595744680851
165,166,Decision Tree,62.23404255319149
166,167,Decision Tree,63.297872340425535
167,168,Decision Tree,65.95744680851064
168,169,Decision Tree,62.76595744680851
169,170,Decision Tree,62.76595744680851
170,171,Decision Tree,57.97872340425532
171,172,Decision Tree,67.02127659574468
172,173,Decision Tree,67.5531914893617
173,174,Decision Tree,65.95744680851064
174,175,Decision Tree,64.36170212765957
175,176,Decision Tree,60.63829787234043
176,177,Decision Tree,63.297872340425535
177,178,Decision Tree,63.297872340425535
178,179,Decision Tree,62.76595744680851
179,180,Decision Tree,63.297872340425535
180,181,Decision Tree,65.42553191489363
181,182,Decision Tree,68.61702127659575
182,183,Decision Tree,65.42553191489363
183,184,Decision Tree,64.8936170212766
184,185,Decision Tree,62.76595744680851
185,186,Decision Tree,65.95744680851064
186,187,Decision Tree,64.8936170212766
187,188,Decision Tree,60.63829787234043
188,189,Decision Tree,65.95744680851064
189,190,Decision Tree,70.2127659574468
190,191,Decision Tree,70.2127659574468
191,192,Decision Tree,70.74468085106383
192,193,Decision Tree,63.829787234042556
193,194,Decision Tree,71.80851063829788
194,195,Decision Tree,67.02127659574468
195,196,Decision Tree,64.8936170212766
196,197,Decision Tree,64.8936170212766
197,198,Decision Tree,71.80851063829788
198,199,Decision Tree,63.297872340425535
199,200,Decision Tree,64.8936170212766
